date,time,title
20170529.0,09:11,美债上限协议达成、黄金再遭打击！金价逼近1940 本周非农恐引发剧烈波动
20170529.0,09:06,金价震荡回落，美债务危机担忧降温FED仍有望加息
20170529.0,08:42,加息落地后贵金属热点及走势分析
20170529.0,07:26,光大期货：通胀再次抬头，关注加息预期对金价走势的指引
20170528.0,20:23,IMF“喊话”美联储：通胀仍然很高 应至少再加息25个基点
20170528.0,09:47,突发！美国达成债务上限协议，参众两院将进入投票通道，麦卡锡最新发声
20170526.0,19:25,研报 | 铂族金属市场周报2023年第18期
20170526.0,19:25,金价持续承压，上涨要等这一机会！
20170526.0,19:25,投资须知 | 什么是短线交易？
20170526.0,13:23,1克黄金，便宜100元？！黄金“代购”火了：有代购月入3万起，视频主播5天进账超300万
20170526.0,11:45,黄金为啥跌？PCE怎么看？文章中统统有答案。
20170526.0,08:48,精简版债务上限协议已形成 警惕美指回调
20170526.0,08:46,现货黄金囿于区间震荡，FED鹰派坚持保留所有选项
20170526.0,08:42,又有评级巨头将美国AAA级加入负面观察名单 穆迪给出降级触发条件
20170525.0,18:54,美联储会议纪要如何影响国际金价？
20170525.0,18:54,每日论金 | 空头占有较大优势
20170525.0,15:17,国际金价料进一步下探1943美元
20170525.0,14:07,初请数据来袭，金价或剑指100日均线
20170525.0,13:41,一张图发出警告：若重要支撑失守 金价将面临更大抛售！
20170525.0,13:30,美联储加息预期再度升温 金价反弹受阻回落
20170525.0,13:09,"一张图：2023/05/25黄金原油外汇股指""枢纽点+多空占比""一览"
20170525.0,12:35,上期所理事长：稳步推动黄金期货国际化，加大境外推广范围和力度
20170525.0,12:16,贵金属篇：会议纪要中性 金银震荡
20170525.0,11:51,美元指数创近年新高！美联储会议偏鹰表态，黄金后续将如何演绎？
20170525.0,11:51,上期所理事长田向阳：稳步推进黄金期货国际化，上市更多对外开放品种
20170525.0,11:04,黄金期货区间反复震荡 警惕债务危机冲击市场
20170525.0,10:37,未来几个月金价有望保持高位 背后有何原因？
20170525.0,10:18,美元刚刚触及104！小心金价失守短期重要支撑
20170525.0,10:17,美国经济数据依然比较强劲 现货黄金震荡微涨
20170525.0,10:14,霸气！美元继续冲高 金价失守1960关口
20170525.0,10:14,美联储进入加息周期 黄金静待会议纪要
20170525.0,10:04,黄金震荡区间集中在1950-1980区域，突破上述区间任何一端，或才能显示多空力量谁将占上风
20170525.0,10:02,美联储会议纪要显争议，悬念仍继续!纸黄金遭连累回撤444
20170525.0,09:25,会议纪要被抢风头!市场押注加息概率上升，黄金1950恐有失
20170525.0,09:00,美联储会议纪要减弱降息预期，贵金属价格再度承压
20170525.0,08:35,美联储博斯蒂克：抗通胀“艰难阶段”才开始 2024年前最好不考虑降息
20170524.0,13:03,2023上海铂金周 | 重磅单位来袭——中国石油和化学工业联合会亮相中国铂族金属市场峰会
20170524.0,13:03,热门主题 浪漫炙热 | 揭秘2023吉祥文化金银纪念币
20170524.0,11:49,祝 ____ 前程似锦！
20170524.0,09:51,现货黄金续走低，FED鹰派前景提升，债限谈判忧中有喜
20170524.0,09:47,黄金交易提醒：债务违约担忧支撑金价，强势美元仍是“拦路虎”，关注美联储会议纪要
20170524.0,07:31,美国债务上限谈判未破僵局 避险美债再获追捧
20170524.0,07:19,避险！小摩推荐防御策略：卖美股、买黄金、持有现金
20170524.0,07:00,黄金市场又迎来一波“购金潮”
20170523.0,20:12,债务上限谈判悬而未决，为何金价一跌再跌？
20170523.0,20:12,每日论金 | 缺乏新动力，国际金价继续修整
20170523.0,20:12,全新形制 中华特色 | 揭秘2023吉祥文化金银纪念币
20170523.0,15:28,国际金价续承压，美元重启涨势，美联储欲鸽还鹰
20170523.0,13:53,黄金抛售潮突袭！金价重挫逼近1960关口
20170523.0,12:51,现货黄金向下破位 晚间迎多位美联储官员讲话
20170523.0,12:51,现货黄金短线突然加速下滑
20170523.0,12:51,美国债务上限之争持续，机构称是推高金价的催化剂
20170523.0,12:06,4月份各国央行购金热情不减，黄金或迎更多买盘！
20170523.0,11:27,美国债务上限之争持续，机构称是推高金价的催化剂！
20170523.0,10:51,美国就业市场强劲 黄金期货低位震荡
20170523.0,10:43,美联储降息预期推迟 现货黄金窄幅震荡
20170523.0,10:35,美预计今年将加息两次 黄金期货持续走弱
20170523.0,10:17,黄金抛售潮突袭！金价重挫逼近1960关口
20170523.0,10:06,黄金市场分析：若跌破100日均线，可能重新评估走势是否到了改向的时候
20170523.0,09:47,多头噩耗！“鹰云密布”金价或剑指100日均线
20170523.0,09:46,现货黄金多空拉锯，投资者和美联储都等着它的信号
20170523.0,09:30,布拉德：美联储今年还有两次加息，纸黄金反弹受挫
20170523.0,09:29,美国债务上限谈判未能达成协议，贵金属价格窄幅震荡
20170523.0,09:29,拜登称债务上限谈判“富有成效” 金价急跌逼近1965
20170523.0,08:13,光大期货：联储官员发言偏鹰，金价短线再度承压
20170523.0,07:15,乌军攻入俄境内！五角大楼附近发生爆炸？美国防部辟谣！燃料油大幅下探
20170523.0,00:12,怎么跟说好的不一样？“鹰王”预计美联储年内还会加息两次
20170522.0,22:11,美联储鹰派预期调整 白银运行中枢有望抬升
20170522.0,20:59,跌破2000美元关口，黄金价格逻辑反转了吗？业内人士：波动率放大正常，后市仍然看好
20170522.0,20:50,人长寿、年长丰 | 揭秘2023吉祥文化金银纪念币
20170522.0,20:50,分析师看金价 | 本轮上涨结束了？
20170522.0,15:07,国际金价下方支撑看向1957美元
20170522.0,14:46,"一张图：2023/05/22黄金原油外汇股指""枢纽点+多空占比""一览"
20170522.0,14:25,鲍威尔控制通货膨胀 黄金反弹只是昙花一现
20170522.0,14:21,美联储“新鹰王”意外放鸽 黄金期货已经反弹
20170522.0,12:56,怀念 · 祈愿
20170522.0,12:50,鲍威尔与美联储“新鹰王”意外放鸽！黄金恐还有近30美元大涨空间
20170522.0,11:55,若拜登本周无法打破债务谈判僵局，金价或轻松突破两千关口！
20170522.0,10:47,现货黄金进一步看跌需谨慎
20170522.0,10:44,鲍威尔强调为了控制通货膨胀 金价震荡反弹
20170522.0,10:39,美国政策宽松未到时 国际黄金前景仍不明
20170522.0,10:29,美国经济强韧 金价重心继续下移
20170522.0,10:22,美联储数据表现强劲 国际金价探底回升
20170522.0,10:06,金价只有继续突破1990-2000美元强阻力区域，才能扭转下跌势头
20170522.0,10:06,受美联储鸽派言论刺激 黄金期货短期震荡反抽
20170522.0,10:00,“新鹰王”突然倒戈？黄金重拾涨势 关注债务上限谈判
20170522.0,09:57,鲍威尔言论打压6月加息预期，银行业动荡担忧升温，多头“趁火打劫”
20170522.0,09:46,鲍威尔缓解市场焦虑，再加息预期下降，纸黄金440绝地反击
20170522.0,09:45,美国债务上限谈再遇挫折 贵金属价格短暂止跌反弹
20170522.0,09:31,美联储否认加息结束!但对6月不加息持开放态度?黄金将受债务影响
20170522.0,09:29,系好安全带！三大重磅因素来袭 黄金本周恐迎“爆炸性”行情
20170522.0,09:06,CFTC商品持仓解读：投机者减少黄金净多头头寸
20170522.0,08:42,新美联储通讯社：美联储对6月不加息持开放态度，但否认加息已经结束
20170522.0,07:51,光大期货：鲍威尔讲话提振市场信心，观察黄金短线能否企稳
20170522.0,07:36,三条主线判断黄金走势
20170522.0,06:36,周五夜盘高位跳水，油价反弹再次遇挫，市场信心继续流失
20170521.0,22:32,美国通胀预期向好 黄金上行动能减弱
20170521.0,17:44,【贵金属周报】债务上限谈判暂停引发贵金属反弹
20170521.0,13:30,商家出招，每克最多减70元！面对黄金消费淡季，该入手吗？
20170521.0,08:44,硅料价格较去年高点已“腰斩” 龙头企业营收下降40% 行业产能或趋于饱和？
20170521.0,07:49,利空“轰炸”将至？金银多头已开始撤离
20170520.0,06:31,黄金周评：金价创三个半月最大跌幅，债限僵局让美元双赢
20170519.0,22:57,2023上海铂金周 | 英美资源集团应用创新与合作论坛+铂族金属学术研讨与成果展示会
20170519.0,22:57,研报 | 铂族金属市场周报2023年第17期
20170519.0,22:57,2023上海铂金周 | 大咖云集——贺利氏中国区总经理胡敏女士亮相中国铂族金属市场峰会
20170519.0,15:26,国际金价后市继续看跌，空头携两股势力随时准备反扑
20170519.0,15:07,国际金价短线有望反弹到1975美元
20170519.0,15:03,美国债务危机传出积极信号 市场再添6月加息押注 黄金空头占优跌向1950
20170519.0,14:53,美避险需求被部分削弱 黄金小幅震荡反弹
20170519.0,14:44,美债务上限谈判乐观情绪 现货黄金开启小幅反弹
20170519.0,14:33,美国通胀远高于目标水平 黄金期货大跌后展开反弹
20170519.0,14:07,现货黄金交易策略：6月加息预期升温，金价受压制，关注鲍威尔讲话
20170519.0,14:06,国际黄金价格修正，为未来上涨蓄力
20170519.0,13:45,"一张图：2023/05/19黄金原油外汇股指""枢纽点+多空占比""一览"
20170519.0,12:51,美联储意外放鹰 现货黄金遭暴击
20170519.0,12:29,小心鲍威尔亮“鹰爪”！黄金期货料还有约40美元下跌空间
20170519.0,11:47,美联储6月加息预期升温，金价若守不住1950美元恐续跌！
20170519.0,11:44,美联储6月加息预期升温，金价若守不住1950美元恐续跌！
20170519.0,10:31,三大利好！瑞银唱多黄金：年底冲上2100美元
20170519.0,10:09,若黄金回升至50日均线并保持稳定，后续才存在继续攀高和创记录高点的可能
20170519.0,09:54,突发行情！金价短线一波急跌接近支撑位 机构：黄金、白银和原油最新技术前景分析
20170519.0,09:41,现货黄金跌至1970美元附近，美元可能获得“双保险”
20170519.0,08:10,光大期货：美元指数强势上攻 黄金延续回调
20170519.0,07:25,美联储意外放鹰 黄金遭暴击！
20170519.0,06:54,美联储通过定期融资计划向银行发放的紧急贷款创纪录新高
20170519.0,02:57,还没加够！布拉德再展“鹰喉” 美联储内部分化遭遇空前挑战
20170519.0,00:09,探获巨型金矿！山东黄金大利好：580吨金矿，潜在价值2000亿！
20170518.0,23:02,美联储未来“二把手”：通胀仍然过高 加息影响尚未全面显现
20170518.0,17:56,银价大幅调整，低吸机会何时到来？
20170518.0,17:56,每日论金 | 行情出现空头占优迹象
20170518.0,17:18,美联储避险降温 金价短线仍偏空
20170518.0,15:27,国际金价续承压，短期内受两大利空因素阻击
20170518.0,15:07,国际金价后市料下探1968美元
20170518.0,14:23,摩根大通：美国经济衰退已成定局!黄金多空激战1970关口
20170518.0,14:13,"一张图：2023/05/18黄金原油外汇股指""枢纽点+多空占比""一览"
20170518.0,14:02,美元走强+避险降温，金价短线仍偏空
20170518.0,13:10,突发行情！金价短线急跌失守1980 为美元百点大涨行情做准备
20170518.0,10:37,国内最大，总量580吨！“黄金产量第一大省”又有新发现，潜在价值2000多亿
20170518.0,10:35,美国经济开始回归平衡 黄金震荡偏弱
20170518.0,10:16,现货黄金跌势受限，尽管FED继续放鹰，但多头有它撑腰
20170518.0,10:15,美联储官员继续放鹰 黄金期货再破新低
20170518.0,10:14,美元指数显硬气，黄金继续小幅下滑
20170518.0,10:09,黄金明显看跌信号！FXEmpire：一旦跌破关键低点支撑 “金价恐将回撤1960美元”
20170518.0,09:15,黄金更大抛售即将来临！金价恐再大跌约15美元
20170518.0,09:14,美股上涨美债黄金回落！债务上限乐观信号提振华尔街信心
20170518.0,09:10,美国债务上限谈判出现曙光，贵金属价格弱势企稳
20170518.0,08:19,山东发现世界级巨型单体金矿床
20170518.0,06:23,捂好你的钱袋子！加价120%购买金银 700多名投资者被骗3000多万美元
20170517.0,21:24,沪金多空均减仓 市场观望情绪较为浓重
20170517.0,20:55,海外银行上看2100美元的理由
20170517.0,20:55,国际金价为何跌至2000美元下方？
20170517.0,15:36,国际金价窄幅波动，美指创逾六周新高，两大因素继续角力
20170517.0,13:38,"一张图：2023/05/17黄金原油外汇股指""枢纽点+多空占比""一览"
20170517.0,12:51,距上市近一步！老铺黄金IPO辅导状态变更为“辅导验收”
20170517.0,11:11,美联储若再失误将加剧银行动荡 伦敦金多头撤退
20170517.0,10:55,美联储官员讲话偏向鹰派 黄金多头蓄势准备
20170517.0,10:47,若金价跌穿1980-1970美元强支撑区域，或进入不断下行的行情中
20170517.0,10:43,美联储经济仍然承压 黄金期货低位横盘
20170517.0,10:06,现货黄金跌势有限，FED须秉持谨慎而开放的心态
20170517.0,09:44,零售维持增长 美联储难上加难?现货黄金多头遭遇暴击 跌回1990
20170517.0,08:47,美国零售销售果然“恐怖”！这一因素引发金价暴跌近30美元
